BOLD code,Frequency,,,
BOLD:ADF2965,1,,,
BOLD:ADF3229,1,,,
BOLD:ADF3255,29,,,
BOLD:ADF3288,186,,,
BOLD:ADF3425,1,,,
BOLD:ADF3478,1,,,
BOLD:ADF3512,1,,,
BOLD:ADF3603,3,,,
BOLD:ADF3761,21,,,
BOLD:ADF3853,2,,,
BOLD:ADF3901,2,,,
BOLD:ADF4001,1,,,
BOLD:ADF4315,1,,,
BOLD:ADF4639,4,,,
BOLD:ADF4690,6,,,
BOLD:ADF4835,49,,,
BOLD:ADF4945,1,,,
BOLD:ADF4946,22,,,
BOLD:ADF4956,2,,,
BOLD:ADF5149,3,,,
BOLD:ADF5286,2,,,
BOLD:ADF5376,7,,,
BOLD:ADF5387,8,,,
BOLD:ADF5412,18,,,
BOLD:ADF5414,4,,,
BOLD:ADF5416,2,,,
BOLD:ADF5756,11,,,
BOLD:ADF5802,1,,,
BOLD:ADF6077,1,,,
BOLD:ADF6163,2,,,
BOLD:ADF6327,3,,,
BOLD:ADF6374,2,,,
BOLD:ADF6417,5,,,
BOLD:ADF6418,1,,,
BOLD:ADF6421,1,,,
BOLD:ADF6508,22,,,
BOLD:ADF6530,1,,,
BOLD:ADF6545,1,,,
BOLD:ADF6611,2,,,
BOLD:ADF6664,3,,,
BOLD:ADF6665,1,,,
BOLD:ADF6719,2,,,
BOLD:ADF6889,1,,,
BOLD:ADF6922,2,,,
BOLD:ADF7074,2,,,
BOLD:ADF7227,6,,,
BOLD:ADF7244,6,,,
BOLD:ADF7277,1,,,
BOLD:ADF7278,1,,,
BOLD:ADF7296,12,,,
BOLD:ADF7297,1,,,
BOLD:ADF7336,4,,,
BOLD:ADF7393,15,,,
BOLD:ADF7542,1,,,
BOLD:ADF7659,1,,,
BOLD:ADF7694,1,,,
BOLD:ADF7695,8,,,
BOLD:ADF7698,1,,,
BOLD:ADF7700,9,,,
BOLD:ADF7701,20,,,
BOLD:ADF7784,3,,,
BOLD:ADF7865,11,,,
BOLD:ADF7885,2,,,
BOLD:ADF8144,5,,,
BOLD:ADF8213,1,,,
BOLD:ADF8263,1,,,
BOLD:ADF8447,14,,,
BOLD:ADF8972,10,,,
BOLD:ADG0772,1,,,
BOLD:ADG1601,7,,,
BOLD:ADG1602,1,,,
BOLD:ADG7956,1,,,
BOLD:ADG8044,1,,,
BOLD:ADG8634,2,,,
BOLD:ADH0668,1,,,
BOLD:ADH1601,1,,,
BOLD:ADH2359,3,,,
BOLD:ADH3538,9,,,
BOLD:ADH3696,1,,,
BOLD:ADH3715,3,,,
BOLD:ADH3815,7,,,
BOLD:ADH3818,2,,,
BOLD:ADH3824,19,,,
BOLD:ADH3879,1,,,
BOLD:ADH3907,1,,,
BOLD:ADH4060,2,,,
BOLD:ADH4271,2,,,
BOLD:ADH4294,2,,,
BOLD:ADH4302,3,,,
BOLD:ADH4420,2,,,
BOLD:ADH4438,2,,,
BOLD:ADH4492,36,,,
BOLD:ADH4495,1,,,
BOLD:ADH4527,1,,,
BOLD:ADH4577,5,,,
BOLD:ADH4591,1,,,
BOLD:ADH4619,9,,,
BOLD:ADH4675,2,,,
BOLD:ADH4770,2,,,
BOLD:ADH4796,2,,,
BOLD:ADH4902,3,,,
BOLD:ADH4980,6,,,
BOLD:ADH4995,4,,,
BOLD:ADH4996,1,,,
BOLD:ADH5162,46,,,
BOLD:ADH5164,12,,,
BOLD:ADH5166,2,,,
BOLD:ADH5184,58,,,
BOLD:ADH5269,6,,,
BOLD:ADH5271,4,,,
BOLD:ADH5534,1,,,
BOLD:ADH5594,7,,,
BOLD:ADH5627,6,,,
BOLD:ADH5836,1,,,
BOLD:ADH5864,2,,,
BOLD:ADH6107,4,,,
BOLD:ADH6250,1,,,
BOLD:ADH6258,10,,,
BOLD:ADH6264,5,,,
BOLD:ADH6412,5,,,
BOLD:ADH6442,3,,,
BOLD:ADH6532,1,,,
BOLD:ADH6552,19,,,
BOLD:ADH6708,3,,,
BOLD:ADH6709,5,,,
BOLD:ADH6733,3,,,
BOLD:ADH6769,16,,,
BOLD:ADH6770,1,,,
BOLD:ADH6868,6,,,
BOLD:ADH6869,2,,,
BOLD:ADH6911,2,,,
BOLD:ADH6970,6,,,
BOLD:ADH6999,1,,,
BOLD:ADH7119,3,,,
BOLD:ADH7120,5,,,
BOLD:ADH7123,14,,,
BOLD:ADH7292,1,,,
BOLD:ADI6054,6,,,
BOLD:ADI6162,1,,,
BOLD:ADI6359,1,,,
BOLD:ADI7044,2,,,
BOLD:ADI7877,1,,,
BOLD:ADJ0327,7,,,
BOLD:ADJ0813,2,,,
BOLD:ADJ4397,1,,,
BOLD:ADJ4657,1,,,
BOLD:ADJ5301,1,,,
BOLD:ADJ5302,15,,,
BOLD:ADJ5719,4,,,
BOLD:ADJ6568,19,,,
BOLD:ADJ9194,1,,,
BOLD:ADK0331,1,,,
BOLD:ADK2055,5,,,
BOLD:ADK5690,7,,,
BOLD:ADK5796,1,,,
BOLD:ADK6909,8,,,
BOLD:ADK7475,1,,,
BOLD:ADK7509,2,,,
BOLD:ADK8391,5,,,
BOLD:ADK8405,2,,,
BOLD:ADK8684,1,,,
BOLD:ADK8698,1,,,
BOLD:ADK8995,1,,,
BOLD:ADK9674,1,,,
BOLD:ADK9745,3,,,
BOLD:ADK9824,3,,,
BOLD:ADK9855,1,,,
BOLD:ADL5861,1,,,
BOLD:ADL6445,10,,,
BOLD:ADL6479,5,,,
BOLD:ADL6660,18,,,
BOLD:ADL6685,7,,,
BOLD:ADL6900,1,,,
BOLD:ADL6982,20,,,
BOLD:ADL7258,1,,,
BOLD:ADL7341,11,,,
BOLD:ADL7411,2,,,
BOLD:ADL7703,2,,,
BOLD:ADL8270,1,,,
BOLD:ADL8547,1,,,
BOLD:ADL8548,4,,,
BOLD:ADL8681,4,,,
BOLD:ADM0022,2,,,
BOLD:ADM0365,7,,,
BOLD:ADM1846,1,,,
BOLD:ADM1851,1,,,
BOLD:ADM2440,1,,,
BOLD:ADM2821,9,,,
BOLD:ADM2879,1,,,
BOLD:ADM9524,7,,,
BOLD:ADN2542,1,,,
BOLD:ADO3117,13,,,
BOLD:ADO3369,2,,,
BOLD:ADQ7301,1,,,
BOLD:ADR5958,1,,,
BOLD:ADS1697,3,,,
BOLD:ADS6687,1,,,
BOLD:ADS9885,1,,,
BOLD:ADT2663,1,,,
BOLD:ADU9970,1,,,
BOLD:ADV9625,1,,,
BOLD:ADW0800,11,,,
BOLD:ADW1290,4,,,
BOLD:ADW1567,17,,,
BOLD:ADW2014,3,,,
BOLD:ADW2365,1,,,
BOLD:ADW2527,1,,,
BOLD:ADW2790,22,,,
BOLD:ADW2886,9,,,
BOLD:ADW3895,10,,,
BOLD:ADW4261,2,,,
BOLD:ADW4450,1,,,
BOLD:ADW4741,3,,,
BOLD:ADW4753,6,,,
BOLD:ADW5314,1,,,
BOLD:ADW6101,5,,,
BOLD:ADW6210,5,,,
BOLD:ADW6358,1,,,
BOLD:ADW6721,1,,,
BOLD:ADW7186,2,,,
BOLD:ADW7312,3,,,
BOLD:ADW7655,5,,,
BOLD:ADW8233,2,,,
BOLD:ADW8464,1,,,
BOLD:ADW8761,1,,,
BOLD:ADW9150,31,,,
BOLD:ADW9194,1,,,
BOLD:ADW9940,13,,,
BOLD:ADX0103,1,,,
BOLD:ADX0598,5,,,
BOLD:ADX1411,1,,,
BOLD:ADX1549,7,,,
BOLD:ADX1594,7,,,
BOLD:ADX1595,5,,,
BOLD:ADX1598,3,,,
BOLD:ADX1796,15,,,
BOLD:ADX2338,3,,,
BOLD:ADX2378,1,,,
BOLD:ADX2731,5,,,
BOLD:ADX3073,2,,,
BOLD:ADX3430,2,,,
BOLD:ADX3536,2,,,
BOLD:ADX3889,11,,,
BOLD:ADX4751,4,,,
BOLD:ADX4818,9,,,
BOLD:ADX5037,6,,,
BOLD:ADX5321,1,,,
BOLD:ADX5955,273,,,
BOLD:ADX6878,16,,,
BOLD:ADX7059,3,,,
BOLD:ADX7325,1,,,
BOLD:ADX7463,3,,,
BOLD:ADX8134,8,,,
BOLD:ADX8196,3,,,
BOLD:ADX8200,2,,,
BOLD:ADX9040,1,,,
BOLD:ADX9116,1,,,
BOLD:ADX9295,9,,,
BOLD:ADX9516,1,,,
BOLD:ADX9669,4,,,
BOLD:ADX9744,9,,,
BOLD:ADY0101,1,,,
BOLD:ADY0104,3,,,
BOLD:ADY0120,3,,,
BOLD:ADY0287,6,,,
BOLD:ADY0766,1,,,
BOLD:ADY0841,1,,,
BOLD:ADY1107,3,,,
BOLD:ADY1176,1,,,
BOLD:ADY1286,2,,,
BOLD:ADY1292,3,,,
BOLD:ADY1593,2,,,
BOLD:ADY1594,15,,,
BOLD:ADY2143,2,,,
BOLD:ADY2296,1,,,
BOLD:ADY2361,2,,,
BOLD:ADY2397,2,,,
BOLD:ADY2538,21,,,
BOLD:ADY2698,7,,,
BOLD:ADY2943,1,,,
BOLD:ADY2981,14,,,
BOLD:ADY3364,1,,,
BOLD:ADY3652,1,,,
BOLD:ADY3660,5,,,
BOLD:ADY3666,1,,,
BOLD:ADY3727,2,,,
BOLD:ADY3920,6,,,
BOLD:ADY3927,8,,,
BOLD:ADY4027,41,,,
BOLD:ADY4340,2,,,
BOLD:ADY4419,31,,,
BOLD:ADY4533,1,,,
BOLD:ADY5302,1,,,
BOLD:ADY5322,2,,,
BOLD:ADY5482,5,,,
BOLD:ADY5678,1,,,
BOLD:ADY5893,3,,,
BOLD:ADY5926,17,,,
BOLD:ADY6062,4,,,
BOLD:ADY7209,2,,,
BOLD:ADY7621,5,,,
BOLD:ADY8137,1,,,
BOLD:ADY8557,1,,,
BOLD:ADY8622,6,,,
BOLD:ADY9200,2,,,
BOLD:ADY9751,1,,,
BOLD:ADZ5761,35,,,
BOLD:ADZ5906,8,,,
BOLD:ADZ7509,2,,,
BOLD:ADZ8363,2,,,
BOLD:ADZ8364,8,,,
BOLD:ADZ8420,5,,,
BOLD:ADZ8485,1,,,
BOLD:ADZ8490,3,,,
BOLD:ADZ8492,5,,,
BOLD:ADZ8857,4,,,
BOLD:ADZ8861,2,,,
BOLD:ADZ8893,3,,,
BOLD:ADZ9206,1,,,
BOLD:ADZ9215,2,,,
BOLD:ADZ9218,1,,,
BOLD:ADZ9278,2,,,
BOLD:ADZ9342,1,,,
BOLD:ADZ9385,2,,,
BOLD:ADZ9455,13,,,
BOLD:ADZ9590,2,,,
BOLD:ADZ9689,1,,,
BOLD:ADZ9800,1,,,
BOLD:ADZ9809,2,,,
BOLD:AEA0295,7,,,
BOLD:AEA0333,2,,,
BOLD:AEA0545,11,,,
BOLD:AEA0626,25,,,
BOLD:AEA0734,8,,,
BOLD:AEA0737,31,,,
BOLD:AEA0745,2,,,
BOLD:AEA0779,1,,,
BOLD:AEA0784,6,,,
BOLD:AEA0805,1,,,
BOLD:AEA1192,6,,,
BOLD:AEA1381,6,,,
BOLD:AEA1504,1,,,
BOLD:AEA1543,1,,,
BOLD:AEA1639,1,,,
BOLD:AEA1748,11,,,
BOLD:AEA1778,1,,,
BOLD:AEA1920,4,,,
BOLD:AEA2049,38,,,
BOLD:AEA2133,1,,,
BOLD:AEA2242,12,,,
BOLD:AEA2319,2,,,
BOLD:AEA2440,2,,,
BOLD:AEA2547,1,,,
BOLD:AEA2623,1,,,
BOLD:AEA2775,1,,,
BOLD:AEA2842,2,,,
BOLD:AEA2870,5,,,
BOLD:AEA3007,2,,,
BOLD:AEA3040,17,,,
BOLD:AEA3082,8,,,
BOLD:AEA3206,13,,,
BOLD:AEA3325,3,,,
BOLD:AEA3404,4,,,
BOLD:AEA3423,1,,,
BOLD:AEA3509,8,,,
BOLD:AEA3521,1,,,
BOLD:AEA3657,7,,,
BOLD:AEA4050,1,,,
BOLD:AEA4202,2,,,
BOLD:AEA4215,6,,,
BOLD:AEA4359,2,,,
BOLD:AEA4392,4,,,
BOLD:AEA4604,16,,,
BOLD:AEA4715,2,,,
BOLD:AEA4733,1,,,
BOLD:AEA4913,1,,,
BOLD:AEA4920,2,,,
BOLD:AEA5276,1,,,
BOLD:AEA5301,6,,,
BOLD:AEA5316,3,,,
BOLD:AEA5439,9,,,
BOLD:AEA5488,3,,,
BOLD:AEA5829,4,,,
BOLD:AEA5882,2,,,
BOLD:AEA6054,1,,,
BOLD:AEA6150,8,,,
BOLD:AEA6332,5,,,
BOLD:AEA6537,8,,,
BOLD:AEA6762,2,,,
BOLD:AEA6798,1,,,
BOLD:AEA6841,2,,,
BOLD:AEA7037,22,,,
BOLD:AEA7184,2,,,
BOLD:AEA7409,1,,,
BOLD:AEA7538,1,,,
BOLD:AEA7610,2,,,
BOLD:AEA7855,1,,,
BOLD:AEA7858,2,,,
BOLD:AEA7875,1,,,
BOLD:AEA7940,5,,,
BOLD:AEA8551,2,,,
BOLD:AEA8651,6,,,
BOLD:AEA8910,8,,,
BOLD:AEA9104,1,,,
BOLD:AEA9111,1,,,
BOLD:AEA9121,2,,,
BOLD:AEA9133,18,,,
BOLD:AEA9177,2,,,
BOLD:AEA9428,3,,,
BOLD:AEA9841,3,,,
BOLD:AEA9872,1,,,
BOLD:AEA9992,3,,,
BOLD:AEB0026,1,,,
BOLD:AEB0756,1,,,
BOLD:AEB0847,4,,,
BOLD:AEB1109,4,,,
BOLD:AEB1291,23,,,
BOLD:AEB1324,10,,,
BOLD:AEB1477,8,,,
BOLD:AEB1486,2,,,
BOLD:AEB1516,34,,,
BOLD:AEB2086,2,,,
BOLD:AEB2143,1,,,
BOLD:AEB2240,1,,,
BOLD:AEB2802,7,,,
BOLD:AEB2803,4,,,
BOLD:AEB2814,1,,,
BOLD:AEB2986,6,,,
BOLD:AEB3117,11,,,
BOLD:AEB3869,25,,,
BOLD:AEB3924,66,,,
BOLD:AEB4297,5,,,
BOLD:AEB4569,2,,,
BOLD:AEB4713,12,,,
BOLD:AEB4817,1,,,
BOLD:AEB5080,1,,,
BOLD:AEB5295,1,,,
BOLD:AEB6061,2,,,
BOLD:AEB6224,1,,,
BOLD:AEB6245,2,,,
BOLD:AEB6289,6,,,
BOLD:AEB6448,1,,,
BOLD:AEB6591,2,,,
BOLD:AEB6662,16,,,
BOLD:AEB7143,2,,,
BOLD:AEB7211,1,,,
BOLD:AEB7292,1,,,
BOLD:AEB7421,4,,,
BOLD:AEB7429,12,,,
BOLD:AEB7438,6,,,
BOLD:AEB7445,16,,,
BOLD:AEB7509,1,,,
BOLD:AEB7596,22,,,
BOLD:AEB7816,1,,,
BOLD:AEB7862,6,,,
BOLD:AEB7914,2,,,
BOLD:AEB8114,1,,,
BOLD:AEB8125,1,,,
BOLD:AEB8319,1,,,
BOLD:AEB8424,3,,,
BOLD:AEB8464,5,,,
BOLD:AEB8647,1,,,
BOLD:AEB8654,1,,,
BOLD:AEB8770,1,,,
BOLD:AEB8896,1,,,
BOLD:AEB9055,1,,,
BOLD:AEB9062,1,,,
BOLD:AEB9188,10,,,
BOLD:AEB9265,1,,,
BOLD:AEB9447,1,,,
BOLD:AEB9458,3,,,
BOLD:AEB9502,2,,,
BOLD:AEB9693,1,,,
BOLD:AEB9787,2,,,
BOLD:AEB9788,1,,,
BOLD:AEB9938,17,,,
BOLD:AEC0029,2,,,
BOLD:AEC0137,7,,,
BOLD:AEC0348,3,,,
BOLD:AEC0372,3,,,
BOLD:AEC0463,1,,,
BOLD:AEC0498,1,,,
BOLD:AEC0543,13,,,
BOLD:AEC0603,3,,,
BOLD:AEC0607,1,,,
BOLD:AEC0752,3,,,
BOLD:AEC0753,1,,,
BOLD:AEC0772,4,,,
BOLD:AEC0871,11,,,
BOLD:AEC0953,1,,,
BOLD:AEC1016,1,,,
BOLD:AEC1030,1,,,
BOLD:AEC1042,3,,,
BOLD:AEC1151,2,,,
BOLD:AEC1231,5,,,
BOLD:AEC1326,2,,,
BOLD:AEC1555,1,,,
BOLD:AEC1831,1,,,
BOLD:AEC1872,1,,,
BOLD:AEC1912,5,,,
BOLD:AEC1934,1,,,
BOLD:AEC1935,1,,,
BOLD:AEC1936,3,,,
BOLD:AEC2333,1,,,
BOLD:AEC2522,1,,,
BOLD:AEC2614,3,,,
BOLD:AEC2708,8,,,
BOLD:AEC2709,1,,,
BOLD:AEC2773,1,,,
BOLD:AEC2957,1,,,
BOLD:AEC2972,1,,,
BOLD:AEC2974,1,,,
BOLD:AEC3088,1,,,
BOLD:AEC3108,1,,,
BOLD:AEC3190,1,,,
BOLD:AEC3241,2,,,
BOLD:AEC3264,1,,,
BOLD:AEC3399,2,,,
BOLD:AEC3464,2,,,
BOLD:AEC3547,7,,,
BOLD:AEC3602,1,,,
BOLD:AEC3651,1,,,
BOLD:AEC3687,1,,,
BOLD:AEC3758,1,,,
BOLD:AEC3812,4,,,
BOLD:AEC3839,2,,,
BOLD:AEC3857,1,,,
BOLD:AEC3875,2,,,
BOLD:AEC3917,1,,,
BOLD:AEC4155,1,,,
BOLD:AEC4307,1,,,
BOLD:AEC4384,3,,,
BOLD:AEC4404,1,,,
BOLD:AEC4463,2,,,
BOLD:AEC4531,3,,,
BOLD:AEC4596,1,,,
BOLD:AEC5126,1,,,
BOLD:AEC5246,1,,,
BOLD:AEC5390,4,,,
BOLD:AEC5650,6,,,
BOLD:AEC5698,8,,,
BOLD:AEC6001,1,,,
BOLD:AEC6024,12,,,
BOLD:AEC6132,1,,,
BOLD:AEC6318,2,,,
BOLD:AEC6369,2,,,
BOLD:AEC6577,1,,,
BOLD:AEC6599,1,,,
BOLD:AEC6691,3,,,
BOLD:AEC6717,1,,,
BOLD:AEC6776,8,,,
BOLD:AEC6781,1,,,
BOLD:AEC6802,1,,,
BOLD:AEC6840,1,,,
BOLD:AEC6850,4,,,
BOLD:AEC7011,9,,,
BOLD:AEC7031,1,,,
BOLD:AEC7051,1,,,
BOLD:AEC7188,3,,,
BOLD:AEC7374,1,,,
BOLD:AEC7383,7,,,
BOLD:AEC7404,3,,,
BOLD:AEC7443,4,,,
BOLD:AEC7536,13,,,
BOLD:AEC7595,2,,,
BOLD:AEC7640,1,,,
BOLD:AEC7746,1,,,
BOLD:AEC7764,3,,,
BOLD:AEC7849,1,,,
BOLD:AEC7903,2,,,
BOLD:AEC7947,1,,,
BOLD:AEC8051,2,,,
BOLD:AEC8106,1,,,
BOLD:AEC8118,1,,,
BOLD:AEC8119,9,,,
BOLD:AEC8143,1,,,
BOLD:AEC8208,7,,,
BOLD:AEC8222,1,,,
BOLD:AEC8249,2,,,
BOLD:AEC8284,1,,,
BOLD:AEC8352,1,,,
BOLD:AEC8367,1,,,
BOLD:AEC8412,1,,,
BOLD:AEC8485,5,,,
BOLD:AEC8503,1,,,
BOLD:AEC8548,4,,,
BOLD:AEC8605,2,,,
BOLD:AEC8640,1,,,
BOLD:AEC8687,1,,,
BOLD:AEC8690,1,,,
BOLD:AEC8715,2,,,
BOLD:AEC8779,2,,,
BOLD:AEC8786,3,,,
BOLD:AEC8911,1,,,
BOLD:AEC9029,3,,,
BOLD:AEC9168,3,,,
BOLD:AEC9208,7,,,
BOLD:AEC9209,1,,,
BOLD:AEC9275,1,,,
BOLD:AEC9318,1,,,
BOLD:AEC9348,2,,,
BOLD:AEC9358,5,,,
BOLD:AEC9440,1,,,
BOLD:AEC9442,1,,,
BOLD:AEC9455,1,,,
BOLD:AEC9488,8,,,
BOLD:AEC9496,3,,,
BOLD:AEC9670,1,,,
BOLD:AEC9771,1,,,
BOLD:AEC9776,1,,,
BOLD:AEC9780,1,,,
BOLD:AEC9816,1,,,
BOLD:AEC9833,3,,,
BOLD:AEC9834,1,,,
BOLD:AEC9877,1,,,
BOLD:AEC9878,3,,,
BOLD:AEC9885,9,,,
BOLD:AEC9936,2,,,
BOLD:AEC9976,5,,,
BOLD:AEC9977,3,,,
BOLD:AEC9982,4,,,
BOLD:AED0027,11,,,
BOLD:AED0049,1,,,
BOLD:AED0057,9,,,
BOLD:AED0144,4,,,
BOLD:AED0177,1,,,
BOLD:AED0199,2,,,
BOLD:AED0267,1,,,
BOLD:AED0291,5,,,
BOLD:AED0320,1,,,
BOLD:AED0360,6,,,
BOLD:AED0361,4,,,
BOLD:AED0386,1,,,
BOLD:AED0489,6,,,
BOLD:AED0519,1,,,
BOLD:AED0610,3,,,
BOLD:AED0618,2,,,
BOLD:AED0827,2,,,
BOLD:AED0858,2,,,
BOLD:AED0923,2,,,
BOLD:AED0941,2,,,
BOLD:AED0963,1,,,
BOLD:AED0970,3,,,
BOLD:AED1318,1,,,
BOLD:AED1414,2,,,
BOLD:AED1465,2,,,
BOLD:AED1863,3,,,
BOLD:AED2115,1,,,
BOLD:AED2446,30,,,
BOLD:AED2726,3,,,
BOLD:AED2776,1,,,
BOLD:AED2871,1,,,
BOLD:AED2995,5,,,
BOLD:AED3009,1,,,
BOLD:AED3106,4,,,
BOLD:AED3211,5,,,
BOLD:AED3299,4,,,
BOLD:AED3300,1,,,
BOLD:AED3576,6,,,
BOLD:AED3773,10,,,
BOLD:AED4087,1,,,
BOLD:AED4088,1,,,
BOLD:AED4205,2,,,
BOLD:AED4370,1,,,
BOLD:AED4532,1,,,
BOLD:AED4606,1,,,
BOLD:AED4607,1,,,
BOLD:AED4737,1,,,
BOLD:AED4753,2,,,
BOLD:AED5241,1,,,
BOLD:AED5393,1,,,
BOLD:AED5458,5,,,
BOLD:AED6138,2,,,
BOLD:AED6227,2,,,
BOLD:AED6237,3,,,
BOLD:AED6277,4,,,
BOLD:AED6306,1,,,
BOLD:AED6422,1,,,
BOLD:AED6507,1,,,
BOLD:AED6587,1,,,
BOLD:AED6674,1,,,
BOLD:AED6684,1,,,
BOLD:AED7502,1,,,
BOLD:AED7775,1,,,
BOLD:AED7802,1,,,
BOLD:AED8374,1,,,
BOLD:AED8375,1,,,
BOLD:AED8805,1,,,
BOLD:AED8875,2,,,
BOLD:AED9352,1,,,
BOLD:AED9551,7,,,
BOLD:AED9952,21,,,
BOLD:AEE0125,1,,,
BOLD:AEE0377,11,,,
BOLD:AEE0389,12,,,
BOLD:AEE0522,1,,,
BOLD:AEE0609,2,,,
BOLD:AEE0648,2,,,
BOLD:AEE0693,1,,,
BOLD:AEE0714,2,,,
BOLD:AEE0814,5,,,
BOLD:AEE0825,1,,,
BOLD:AEE0843,9,,,
BOLD:AEE0925,1,,,
BOLD:AEE0927,1,,,
BOLD:AEE1156,2,,,
BOLD:AEE1162,6,,,
BOLD:AEE1208,1,,,
BOLD:AEE1284,2,,,
BOLD:AEE1301,5,,,
BOLD:AEE1337,1,,,
BOLD:AEE1351,1,,,
BOLD:AEE1376,1,,,
BOLD:AEE1382,3,,,
BOLD:AEE1474,17,,,
BOLD:AEE1514,1,,,
BOLD:AEE1575,1,,,
BOLD:AEE1584,4,,,
BOLD:AEE1594,1,,,
BOLD:AEE1604,11,,,
BOLD:AEE1756,2,,,
BOLD:AEE1775,2,,,
BOLD:AEE1777,4,,,
BOLD:AEE1833,3,,,
BOLD:AEE1877,1,,,
BOLD:AEE2066,1,,,
BOLD:AEE2085,1,,,
BOLD:AEE2189,2,,,
BOLD:AEE2277,3,,,
BOLD:AEE2336,5,,,
BOLD:AEE2398,1,,,
BOLD:AEE2400,1,,,
BOLD:AEE2664,3,,,
BOLD:AEE2752,1,,,
BOLD:AEE2865,1,,,
BOLD:AEE2903,1,,,
BOLD:AEE2973,1,,,
BOLD:AEE3074,2,,,
BOLD:AEE3076,1,,,
BOLD:AEE3264,4,,,
BOLD:AEE3265,3,,,
BOLD:AEE3296,1,,,
BOLD:AEE3328,9,,,
BOLD:AEE3451,4,,,
BOLD:AEE3458,5,,,
BOLD:AEE3498,17,,,
BOLD:AEE3569,5,,,
BOLD:AEE3590,4,,,
BOLD:AEE3813,1,,,
BOLD:AEE4080,1,,,
BOLD:AEE4090,10,,,
BOLD:AEE4209,1,,,
BOLD:AEE4248,1,,,
BOLD:AEE4453,1,,,
BOLD:AEE4482,1,,,
BOLD:AEE4487,1,,,
BOLD:AEE4492,1,,,
BOLD:AEE4578,2,,,
BOLD:AEE4666,1,,,
BOLD:AEE4774,1,,,
BOLD:AEE4777,1,,,
BOLD:AEE4778,1,,,
BOLD:AEE4932,1,,,
BOLD:AEE5121,1,,,
BOLD:AEE5150,2,,,
BOLD:AEE5151,1,,,
BOLD:AEE5294,2,,,
BOLD:AEE5512,5,,,
BOLD:AEE5714,3,,,
BOLD:AEE5715,8,,,
BOLD:AEE5716,1,,,
BOLD:AEE5717,1,,,
BOLD:AEE5761,1,,,
BOLD:AEE5876,1,,,
BOLD:AEE5877,1,,,
BOLD:AEE5960,1,,,
BOLD:AEE6024,1,,,
BOLD:AEE6026,5,,,
BOLD:AEE6138,5,,,
BOLD:AEE6274,42,,,
BOLD:AEE6452,2,,,
BOLD:AEE6454,6,,,
BOLD:AEE6459,7,,,
BOLD:AEE6670,1,,,
BOLD:AEE6736,1,,,
BOLD:AEE6795,4,,,
BOLD:AEE6848,1,,,
BOLD:AEE6907,3,,,
BOLD:AEE7027,8,,,
BOLD:AEE7036,3,,,
BOLD:AEE7037,1,,,
BOLD:AEE7110,1,,,
BOLD:AEE7111,1,,,
BOLD:AEE7165,2,,,
BOLD:AEE7200,2,,,
BOLD:AEE7448,2,,,
BOLD:AEE7449,3,,,
BOLD:AEE7501,8,,,
BOLD:AEE7530,1,,,
BOLD:AEE7619,4,,,
BOLD:AEE7657,1,,,
BOLD:AEE7739,1,,,
BOLD:AEE7788,11,,,
BOLD:AEE7816,4,,,
BOLD:AEE7907,5,,,
BOLD:AEE8373,2,,,
BOLD:AEE8404,2,,,
BOLD:AEE8413,2,,,
BOLD:AEE8538,1,,,
BOLD:AEE8620,2,,,
BOLD:AEE8875,1,,,
BOLD:AEE9028,1,,,
BOLD:AEE9048,3,,,
BOLD:AEE9304,1,,,
BOLD:AEE9346,1,,,
BOLD:AEE9347,4,,,
BOLD:AEE9455,2,,,
BOLD:AEE9473,1,,,
BOLD:AEE9601,1,,,
BOLD:AEE9680,2,,,
BOLD:AEE9725,1,,,
BOLD:AEE9773,2,,,
BOLD:AEE9774,1,,,
BOLD:AEE9791,1,,,
BOLD:AEE9810,1,,,
BOLD:AEE9832,10,,,
BOLD:AEE9855,1,,,
BOLD:AEE9918,1,,,
BOLD:AEE9927,1,,,
BOLD:AEF0106,2,,,
BOLD:AEF0134,2,,,
BOLD:AEF0145,1,,,
BOLD:AEF0223,1,,,
BOLD:AEF0378,5,,,
BOLD:AEF0382,7,,,
BOLD:AEF0383,2,,,
BOLD:AEF0455,2,,,
BOLD:AEF0460,1,,,
BOLD:AEF0470,1,,,
BOLD:AEF0471,1,,,
BOLD:AEF0484,1,,,
BOLD:AEF0560,1,,,
BOLD:AEF0601,1,,,
BOLD:AEF0630,1,,,
BOLD:AEF0663,1,,,
BOLD:AEF0693,1,,,
BOLD:AEF0738,2,,,
BOLD:AEF0771,2,,,
BOLD:AEF0784,1,,,
BOLD:AEF0891,1,,,
BOLD:AEF0940,1,,,
BOLD:AEF0941,1,,,
BOLD:AEF0945,2,,,
BOLD:AEF1095,1,,,
BOLD:AEF1116,3,,,
BOLD:AEF1117,1,,,
BOLD:AEF1202,2,,,
BOLD:AEF1223,3,,,
BOLD:AEF1263,2,,,
BOLD:AEF1401,1,,,
BOLD:AEF1457,1,,,
BOLD:AEF1519,2,,,
BOLD:AEF1590,12,,,
BOLD:AEF1620,1,,,
BOLD:AEF1627,1,,,
BOLD:AEF1680,1,,,
BOLD:AEF1684,1,,,
BOLD:AEF1714,1,,,
BOLD:AEF1753,2,,,
BOLD:AEF1754,2,,,
BOLD:AEF1809,2,,,
BOLD:AEF1814,1,,,
BOLD:AEF1879,1,,,
BOLD:AEF1882,1,,,
BOLD:AEF1931,1,,,
BOLD:AEF1994,2,,,
