BOLD Code,Frequency,,,
BOLD:AEC2939,28,,,
BOLD:AEC2957,1,,,
BOLD:AEC2959,8,,,
BOLD:AEC2972,1,,,
BOLD:AEC2973,3,,,
BOLD:AEC2974,1,,,
BOLD:AEC3009,8,,,
BOLD:AEC3018,1,,,
BOLD:AEC3050,8,,,
BOLD:AEC3061,9,,,
BOLD:AEC3075,1,,,
BOLD:AEC3088,1,,,
BOLD:AEC3108,1,,,
BOLD:AEC3109,9,,,
BOLD:AEC3117,92,,,
BOLD:AEC3148,61,,,
BOLD:AEC3165,3,,,
BOLD:AEC3166,16,,,
BOLD:AEC3187,1,,,
BOLD:AEC3190,1,,,
BOLD:AEC3203,1,,,
BOLD:AEC3231,41,,,
BOLD:AEC3241,2,,,
BOLD:AEC3242,1,,,
BOLD:AEC3245,1,,,
BOLD:AEC3246,1,,,
BOLD:AEC3249,10,,,
BOLD:AEC3264,1,,,
BOLD:AEC3266,1,,,
BOLD:AEC3274,1,,,
BOLD:AEC3282,4,,,
BOLD:AEC3293,16,,,
BOLD:AEC3304,2,,,
BOLD:AEC3310,8,,,
BOLD:AEC3352,5,,,
BOLD:AEC3355,6,,,
BOLD:AEC3356,2,,,
BOLD:AEC3399,2,,,
BOLD:AEC3433,2,,,
BOLD:AEC3448,1,,,
BOLD:AEC3464,2,,,
BOLD:AEC3523,1,,,
BOLD:AEC3540,33,,,
BOLD:AEC3547,7,,,
BOLD:AEC3573,2,,,
BOLD:AEC3589,2,,,
BOLD:AEC3601,1,,,
BOLD:AEC3602,1,,,
BOLD:AEC3631,3,,,
BOLD:AEC3632,34,,,
BOLD:AEC3638,1,,,
BOLD:AEC3642,1,,,
BOLD:AEC3645,4,,,
BOLD:AEC3651,1,,,
BOLD:AEC3652,1,,,
BOLD:AEC3665,46,,,
BOLD:AEC3675,10,,,
BOLD:AEC3677,2,,,
BOLD:AEC3678,30,,,
BOLD:AEC3679,5,,,
BOLD:AEC3687,1,,,
BOLD:AEC3732,11,,,
BOLD:AEC3744,2,,,
BOLD:AEC3758,1,,,
BOLD:AEC3795,2,,,
BOLD:AEC3812,4,,,
BOLD:AEC3814,1,,,
BOLD:AEC3839,2,,,
BOLD:AEC3854,1,,,
BOLD:AEC3855,1,,,
BOLD:AEC3856,6,,,
BOLD:AEC3857,1,,,
BOLD:AEC3862,3,,,
BOLD:AEC3875,2,,,
BOLD:AEC3876,6,,,
BOLD:AEC3877,4,,,
BOLD:AEC3878,6,,,
BOLD:AEC3917,1,,,
BOLD:AEC3928,7,,,
BOLD:AEC3930,7,,,
BOLD:AEC3947,1,,,
BOLD:AEC3953,2,,,
BOLD:AEC3963,4,,,
BOLD:AEC3987,2,,,
BOLD:AEC4005,28,,,
BOLD:AEC4010,2,,,
BOLD:AEC4048,11,,,
BOLD:AEC4094,2,,,
BOLD:AEC4096,2,,,
BOLD:AEC4118,1,,,
BOLD:AEC4155,1,,,
BOLD:AEC4247,9,,,
BOLD:AEC4256,13,,,
BOLD:AEC4262,1,,,
BOLD:AEC4307,1,,,
BOLD:AEC4315,1,,,
BOLD:AEC4351,1,,,
BOLD:AEC4384,3,,,
BOLD:AEC4404,1,,,
BOLD:AEC4463,2,,,
BOLD:AEC4531,3,,,
BOLD:AEC4544,1,,,
BOLD:AEC4596,1,,,
BOLD:AEC4677,3,,,
BOLD:AEC4678,28,,,
BOLD:AEC4718,1,,,
BOLD:AEC4748,14,,,
BOLD:AEC4766,2,,,
BOLD:AEC4775,15,,,
BOLD:AEC4776,4,,,
BOLD:AEC4798,15,,,
BOLD:AEC4807,35,,,
BOLD:AEC4810,2,,,
BOLD:AEC4839,2,,,
BOLD:AEC4884,15,,,
BOLD:AEC4910,5,,,
BOLD:AEC4929,16,,,
BOLD:AEC5017,11,,,
BOLD:AEC5021,2,,,
BOLD:AEC5025,33,,,
BOLD:AEC5101,1,,,
BOLD:AEC5126,1,,,
BOLD:AEC5161,2,,,
BOLD:AEC5183,5,,,
BOLD:AEC5184,2,,,
BOLD:AEC5229,1,,,
BOLD:AEC5242,6,,,
BOLD:AEC5246,1,,,
BOLD:AEC5266,1,,,
BOLD:AEC5299,4,,,
BOLD:AEC5339,2,,,
BOLD:AEC5345,1,,,
BOLD:AEC5383,1,,,
BOLD:AEC5390,4,,,
BOLD:AEC5391,2,,,
BOLD:AEC5402,10,,,
BOLD:AEC5472,6,,,
BOLD:AEC5499,7,,,
BOLD:AEC5506,8,,,
BOLD:AEC5507,1,,,
BOLD:AEC5515,1,,,
BOLD:AEC5564,14,,,
BOLD:AEC5644,4,,,
BOLD:AEC5649,12,,,
BOLD:AEC5650,6,,,
BOLD:AEC5655,36,,,
BOLD:AEC5658,9,,,
BOLD:AEC5659,2,,,
BOLD:AEC5689,2,,,
BOLD:AEC5698,8,,,
BOLD:AEC5733,1,,,
BOLD:AEC5735,14,,,
BOLD:AEC5779,1,,,
BOLD:AEC5801,1,,,
BOLD:AEC5847,1,,,
BOLD:AEC5862,1,,,
BOLD:AEC5864,6,,,
BOLD:AEC5984,1,,,
BOLD:AEC6001,1,,,
BOLD:AEC6005,17,,,
BOLD:AEC6024,12,,,
BOLD:AEC6047,1,,,
BOLD:AEC6087,2,,,
BOLD:AEC6088,16,,,
BOLD:AEC6094,1,,,
BOLD:AEC6095,4,,,
BOLD:AEC6118,2,,,
BOLD:AEC6132,1,,,
BOLD:AEC6155,4,,,
BOLD:AEC6156,23,,,
BOLD:AEC6165,5,,,
BOLD:AEC6207,1,,,
BOLD:AEC6214,2,,,
BOLD:AEC6241,1,,,
BOLD:AEC6248,3,,,
BOLD:AEC6288,5,,,
BOLD:AEC6318,2,,,
BOLD:AEC6319,4,,,
BOLD:AEC6320,1,,,
BOLD:AEC6349,3,,,
BOLD:AEC6369,2,,,
BOLD:AEC6382,1,,,
BOLD:AEC6410,14,,,
BOLD:AEC6436,1,,,
BOLD:AEC6437,9,,,
BOLD:AEC6443,11,,,
BOLD:AEC6478,2,,,
BOLD:AEC6484,2,,,
BOLD:AEC6495,2,,,
BOLD:AEC6522,31,,,
BOLD:AEC6540,10,,,
BOLD:AEC6546,3,,,
BOLD:AEC6553,1,,,
BOLD:AEC6554,4,,,
BOLD:AEC6555,4,,,
BOLD:AEC6570,2,,,
BOLD:AEC6571,1,,,
BOLD:AEC6577,1,,,
BOLD:AEC6595,10,,,
BOLD:AEC6599,1,,,
BOLD:AEC6620,2,,,
BOLD:AEC6631,5,,,
BOLD:AEC6632,1,,,
BOLD:AEC6634,1,,,
BOLD:AEC6635,2,,,
BOLD:AEC6660,2,,,
BOLD:AEC6675,2,,,
BOLD:AEC6681,1,,,
BOLD:AEC6691,3,,,
BOLD:AEC6692,19,,,
BOLD:AEC6695,12,,,
BOLD:AEC6702,3,,,
BOLD:AEC6703,8,,,
BOLD:AEC6704,1,,,
BOLD:AEC6705,3,,,
BOLD:AEC6706,1,,,
BOLD:AEC6709,8,,,
BOLD:AEC6717,1,,,
BOLD:AEC6750,8,,,
BOLD:AEC6753,19,,,
BOLD:AEC6756,7,,,
BOLD:AEC6764,2,,,
BOLD:AEC6765,1,,,
BOLD:AEC6770,56,,,
BOLD:AEC6771,6,,,
BOLD:AEC6772,18,,,
BOLD:AEC6776,8,,,
BOLD:AEC6781,1,,,
BOLD:AEC6792,2,,,
BOLD:AEC6801,8,,,
BOLD:AEC6802,1,,,
BOLD:AEC6830,18,,,
BOLD:AEC6832,7,,,
BOLD:AEC6834,5,,,
BOLD:AEC6837,1,,,
BOLD:AEC6840,1,,,
BOLD:AEC6844,5,,,
BOLD:AEC6845,9,,,
BOLD:AEC6850,4,,,
BOLD:AEC6857,24,,,
BOLD:AEC6868,3,,,
BOLD:AEC6893,9,,,
BOLD:AEC6911,5,,,
BOLD:AEC6921,4,,,
BOLD:AEC6931,4,,,
BOLD:AEC6940,3,,,
BOLD:AEC6941,1,,,
BOLD:AEC6963,5,,,
BOLD:AEC6964,2,,,
BOLD:AEC6965,16,,,
BOLD:AEC6968,9,,,
BOLD:AEC7011,9,,,
BOLD:AEC7019,1,,,
BOLD:AEC7030,9,,,
BOLD:AEC7031,1,,,
BOLD:AEC7048,1,,,
BOLD:AEC7051,1,,,
BOLD:AEC7056,13,,,
BOLD:AEC7058,23,,,
BOLD:AEC7062,1,,,
BOLD:AEC7074,1,,,
BOLD:AEC7077,1,,,
BOLD:AEC7078,8,,,
BOLD:AEC7093,4,,,
BOLD:AEC7094,1,,,
BOLD:AEC7101,52,,,
BOLD:AEC7110,16,,,
BOLD:AEC7118,4,,,
BOLD:AEC7142,1,,,
BOLD:AEC7145,11,,,
BOLD:AEC7146,1,,,
BOLD:AEC7153,24,,,
BOLD:AEC7154,57,,,
BOLD:AEC7160,2,,,
BOLD:AEC7188,3,,,
BOLD:AEC7196,1,,,
BOLD:AEC7198,2,,,
BOLD:AEC7202,17,,,
BOLD:AEC7203,1,,,
BOLD:AEC7240,13,,,
BOLD:AEC7243,1,,,
BOLD:AEC7251,20,,,
BOLD:AEC7262,1,,,
BOLD:AEC7263,1,,,
BOLD:AEC7264,6,,,
BOLD:AEC7265,2,,,
BOLD:AEC7286,1,,,
BOLD:AEC7295,1,,,
BOLD:AEC7355,3,,,
BOLD:AEC7363,2,,,
BOLD:AEC7374,1,,,
BOLD:AEC7378,3,,,
BOLD:AEC7381,4,,,
BOLD:AEC7383,7,,,
BOLD:AEC7389,28,,,
BOLD:AEC7393,4,,,
BOLD:AEC7394,2,,,
BOLD:AEC7404,3,,,
BOLD:AEC7405,5,,,
BOLD:AEC7414,1,,,
BOLD:AEC7416,3,,,
BOLD:AEC7417,3,,,
BOLD:AEC7437,41,,,
BOLD:AEC7439,1,,,
BOLD:AEC7443,4,,,
BOLD:AEC7468,17,,,
BOLD:AEC7469,1,,,
BOLD:AEC7470,1,,,
BOLD:AEC7476,18,,,
BOLD:AEC7498,97,,,
BOLD:AEC7516,2,,,
BOLD:AEC7536,13,,,
BOLD:AEC7542,1,,,
BOLD:AEC7547,1,,,
BOLD:AEC7549,2,,,
BOLD:AEC7555,14,,,
BOLD:AEC7557,1,,,
BOLD:AEC7565,2,,,
BOLD:AEC7566,3,,,
BOLD:AEC7569,2,,,
BOLD:AEC7570,2,,,
BOLD:AEC7584,16,,,
BOLD:AEC7585,3,,,
BOLD:AEC7588,5,,,
BOLD:AEC7593,1,,,
BOLD:AEC7594,1,,,
BOLD:AEC7595,2,,,
BOLD:AEC7614,1,,,
BOLD:AEC7616,1,,,
BOLD:AEC7640,1,,,
BOLD:AEC7643,1,,,
BOLD:AEC7687,1,,,
BOLD:AEC7693,1,,,
BOLD:AEC7703,6,,,
BOLD:AEC7704,1,,,
BOLD:AEC7746,1,,,
BOLD:AEC7764,3,,,
BOLD:AEC7776,1,,,
BOLD:AEC7808,1,,,
BOLD:AEC7809,1,,,
BOLD:AEC7820,2,,,
BOLD:AEC7848,1,,,
BOLD:AEC7849,1,,,
BOLD:AEC7850,2,,,
BOLD:AEC7851,1,,,
BOLD:AEC7902,28,,,
BOLD:AEC7903,2,,,
BOLD:AEC7913,5,,,
BOLD:AEC7921,7,,,
BOLD:AEC7923,7,,,
BOLD:AEC7941,1,,,
BOLD:AEC7946,2,,,
BOLD:AEC7947,1,,,
BOLD:AEC7972,1,,,
BOLD:AEC7975,5,,,
BOLD:AEC7987,5,,,
BOLD:AEC7988,1,,,
BOLD:AEC7990,9,,,
BOLD:AEC7991,1,,,
BOLD:AEC7998,1,,,
BOLD:AEC8044,1,,,
BOLD:AEC8051,2,,,
BOLD:AEC8061,18,,,
BOLD:AEC8063,2,,,
BOLD:AEC8070,1,,,
BOLD:AEC8071,2,,,
BOLD:AEC8077,4,,,
BOLD:AEC8094,22,,,
BOLD:AEC8095,4,,,
BOLD:AEC8104,4,,,
BOLD:AEC8105,2,,,
BOLD:AEC8106,1,,,
BOLD:AEC8110,30,,,
BOLD:AEC8118,1,,,
BOLD:AEC8119,9,,,
BOLD:AEC8120,13,,,
BOLD:AEC8127,28,,,
BOLD:AEC8143,1,,,
BOLD:AEC8148,1,,,
BOLD:AEC8154,6,,,
BOLD:AEC8162,1,,,
BOLD:AEC8163,5,,,
BOLD:AEC8166,1,,,
BOLD:AEC8178,3,,,
BOLD:AEC8179,16,,,
BOLD:AEC8208,7,,,
BOLD:AEC8222,1,,,
BOLD:AEC8249,2,,,
BOLD:AEC8252,2,,,
BOLD:AEC8253,1,,,
BOLD:AEC8265,4,,,
BOLD:AEC8277,3,,,
BOLD:AEC8282,8,,,
BOLD:AEC8284,1,,,
BOLD:AEC8335,5,,,
BOLD:AEC8337,12,,,
BOLD:AEC8342,3,,,
BOLD:AEC8347,4,,,
BOLD:AEC8352,1,,,
BOLD:AEC8367,1,,,
BOLD:AEC8368,40,,,
BOLD:AEC8370,3,,,
BOLD:AEC8373,2,,,
BOLD:AEC8388,31,,,
BOLD:AEC8390,45,,,
BOLD:AEC8405,1,,,
BOLD:AEC8410,3,,,
BOLD:AEC8412,1,,,
BOLD:AEC8413,3,,,
BOLD:AEC8415,7,,,
BOLD:AEC8424,13,,,
BOLD:AEC8435,1,,,
BOLD:AEC8440,3,,,
BOLD:AEC8441,4,,,
BOLD:AEC8442,2,,,
BOLD:AEC8444,5,,,
BOLD:AEC8479,1,,,
BOLD:AEC8482,1,,,
BOLD:AEC8484,1,,,
BOLD:AEC8485,5,,,
BOLD:AEC8488,6,,,
BOLD:AEC8493,1,,,
BOLD:AEC8495,1,,,
BOLD:AEC8496,2,,,
BOLD:AEC8503,1,,,
BOLD:AEC8548,4,,,
BOLD:AEC8553,1,,,
BOLD:AEC8561,1,,,
BOLD:AEC8572,2,,,
BOLD:AEC8582,1081,,,
BOLD:AEC8583,46,,,
BOLD:AEC8585,16,,,
BOLD:AEC8587,1,,,
BOLD:AEC8597,5,,,
BOLD:AEC8599,15,,,
BOLD:AEC8604,1,,,
BOLD:AEC8605,2,,,
BOLD:AEC8609,2,,,
BOLD:AEC8617,1,,,
BOLD:AEC8619,4,,,
BOLD:AEC8620,2,,,
BOLD:AEC8633,5,,,
BOLD:AEC8636,8,,,
BOLD:AEC8640,1,,,
BOLD:AEC8642,12,,,
BOLD:AEC8644,3,,,
BOLD:AEC8649,2,,,
BOLD:AEC8680,2,,,
BOLD:AEC8681,5,,,
BOLD:AEC8686,1,,,
BOLD:AEC8687,1,,,
BOLD:AEC8690,1,,,
BOLD:AEC8694,4,,,
BOLD:AEC8699,2,,,
BOLD:AEC8714,2,,,
BOLD:AEC8715,2,,,
BOLD:AEC8732,2,,,
BOLD:AEC8735,6,,,
BOLD:AEC8737,1,,,
BOLD:AEC8742,1,,,
BOLD:AEC8743,1,,,
BOLD:AEC8744,2,,,
BOLD:AEC8755,1,,,
BOLD:AEC8758,3,,,
BOLD:AEC8779,2,,,
BOLD:AEC8785,7,,,
BOLD:AEC8786,3,,,
BOLD:AEC8787,3,,,
BOLD:AEC8807,7,,,
BOLD:AEC8808,1,,,
BOLD:AEC8815,40,,,
BOLD:AEC8820,5,,,
BOLD:AEC8832,3,,,
BOLD:AEC8840,18,,,
BOLD:AEC8841,3,,,
BOLD:AEC8842,2,,,
BOLD:AEC8883,3,,,
BOLD:AEC8885,4,,,
BOLD:AEC8886,1,,,
BOLD:AEC8910,2,,,
BOLD:AEC8911,1,,,
BOLD:AEC8918,3,,,
BOLD:AEC8922,1,,,
BOLD:AEC8923,15,,,
BOLD:AEC8934,21,,,
BOLD:AEC8935,1,,,
BOLD:AEC8936,1,,,
BOLD:AEC8937,6,,,
BOLD:AEC8954,2,,,
BOLD:AEC8969,2,,,
BOLD:AEC8970,4,,,
BOLD:AEC8974,3,,,
BOLD:AEC8989,1,,,
BOLD:AEC8997,5,,,
BOLD:AEC9028,40,,,
BOLD:AEC9029,3,,,
BOLD:AEC9048,2,,,
BOLD:AEC9063,2,,,
BOLD:AEC9083,2,,,
BOLD:AEC9113,5,,,
BOLD:AEC9114,1,,,
BOLD:AEC9128,1,,,
BOLD:AEC9133,20,,,
BOLD:AEC9147,2,,,
BOLD:AEC9152,2,,,
BOLD:AEC9162,3,,,
BOLD:AEC9165,1,,,
BOLD:AEC9168,3,,,
BOLD:AEC9177,3,,,
BOLD:AEC9187,54,,,
BOLD:AEC9203,1,,,
BOLD:AEC9208,7,,,
BOLD:AEC9209,1,,,
BOLD:AEC9227,2,,,
BOLD:AEC9231,1,,,
BOLD:AEC9233,1,,,
BOLD:AEC9245,5,,,
BOLD:AEC9255,2,,,
BOLD:AEC9275,1,,,
BOLD:AEC9318,1,,,
BOLD:AEC9325,8,,,
BOLD:AEC9328,17,,,
BOLD:AEC9348,2,,,
BOLD:AEC9349,1,,,
BOLD:AEC9352,3,,,
BOLD:AEC9353,1,,,
BOLD:AEC9358,5,,,
BOLD:AEC9363,10,,,
BOLD:AEC9381,7,,,
BOLD:AEC9383,3,,,
BOLD:AEC9399,1,,,
BOLD:AEC9403,3,,,
BOLD:AEC9421,1,,,
BOLD:AEC9432,7,,,
BOLD:AEC9435,4,,,
BOLD:AEC9440,1,,,
BOLD:AEC9442,1,,,
BOLD:AEC9444,1,,,
BOLD:AEC9455,1,,,
BOLD:AEC9470,3,,,
BOLD:AEC9479,7,,,
BOLD:AEC9488,8,,,
BOLD:AEC9496,3,,,
BOLD:AEC9497,1,,,
BOLD:AEC9508,1,,,
BOLD:AEC9517,3,,,
BOLD:AEC9545,1,,,
BOLD:AEC9557,2,,,
BOLD:AEC9558,6,,,
BOLD:AEC9559,2,,,
BOLD:AEC9566,12,,,
BOLD:AEC9567,1,,,
BOLD:AEC9584,1,,,
BOLD:AEC9589,2,,,
BOLD:AEC9590,1,,,
BOLD:AEC9591,7,,,
BOLD:AEC9592,1,,,
BOLD:AEC9601,2,,,
BOLD:AEC9619,11,,,
BOLD:AEC9620,5,,,
BOLD:AEC9660,29,,,
BOLD:AEC9664,1,,,
BOLD:AEC9670,1,,,
BOLD:AEC9680,2,,,
BOLD:AEC9687,3,,,
BOLD:AEC9724,1,,,
BOLD:AEC9730,3,,,
BOLD:AEC9733,12,,,
BOLD:AEC9735,13,,,
BOLD:AEC9738,10,,,
BOLD:AEC9739,17,,,
BOLD:AEC9742,1,,,
BOLD:AEC9751,1,,,
BOLD:AEC9763,1,,,
BOLD:AEC9771,1,,,
BOLD:AEC9775,7,,,
BOLD:AEC9776,1,,,
BOLD:AEC9777,1,,,
BOLD:AEC9778,2,,,
BOLD:AEC9780,1,,,
BOLD:AEC9781,4,,,
BOLD:AEC9782,5,,,
BOLD:AEC9784,17,,,
BOLD:AEC9790,1,,,
BOLD:AEC9816,1,,,
BOLD:AEC9824,1,,,
BOLD:AEC9825,1,,,
BOLD:AEC9833,3,,,
BOLD:AEC9834,1,,,
BOLD:AEC9851,1,,,
BOLD:AEC9865,11,,,
BOLD:AEC9867,1,,,
BOLD:AEC9873,2,,,
BOLD:AEC9876,3,,,
BOLD:AEC9877,1,,,
BOLD:AEC9878,3,,,
BOLD:AEC9885,9,,,
BOLD:AEC9901,1,,,
BOLD:AEC9928,2,,,
BOLD:AEC9936,2,,,
BOLD:AEC9937,8,,,
BOLD:AEC9942,5,,,
BOLD:AEC9945,3,,,
BOLD:AEC9948,1,,,
BOLD:AEC9949,18,,,
BOLD:AEC9954,4,,,
BOLD:AEC9969,7,,,
BOLD:AEC9970,3,,,
BOLD:AEC9976,5,,,
BOLD:AEC9977,3,,,
BOLD:AEC9982,4,,,
BOLD:AED0004,2,,,
BOLD:AED0018,1,,,
BOLD:AED0025,1,,,
BOLD:AED0027,11,,,
BOLD:AED0040,9,,,
BOLD:AED0049,1,,,
BOLD:AED0050,1,,,
BOLD:AED0051,5,,,
BOLD:AED0057,9,,,
BOLD:AED0115,3,,,
BOLD:AED0144,4,,,
BOLD:AED0174,18,,,
BOLD:AED0175,6,,,
BOLD:AED0176,3,,,
BOLD:AED0177,1,,,
BOLD:AED0190,1,,,
BOLD:AED0199,2,,,
BOLD:AED0201,5,,,
BOLD:AED0202,2,,,
BOLD:AED0207,10,,,
BOLD:AED0217,1,,,
BOLD:AED0263,2,,,
BOLD:AED0264,1,,,
BOLD:AED0265,1,,,
BOLD:AED0267,1,,,
BOLD:AED0276,7,,,
BOLD:AED0277,3,,,
BOLD:AED0278,3,,,
BOLD:AED0291,5,,,
BOLD:AED0292,22,,,
BOLD:AED0298,1,,,
BOLD:AED0320,1,,,
BOLD:AED0336,3,,,
BOLD:AED0337,1,,,
BOLD:AED0338,1,,,
BOLD:AED0359,1,,,
BOLD:AED0360,6,,,
BOLD:AED0361,4,,,
BOLD:AED0370,3,,,
BOLD:AED0376,2,,,
BOLD:AED0384,1,,,
BOLD:AED0386,1,,,
BOLD:AED0388,6,,,
BOLD:AED0415,2,,,
BOLD:AED0417,4,,,
BOLD:AED0427,3,,,
BOLD:AED0434,5,,,
BOLD:AED0439,1,,,
BOLD:AED0460,1,,,
BOLD:AED0462,8,,,
BOLD:AED0471,15,,,
BOLD:AED0472,6,,,
BOLD:AED0477,17,,,
BOLD:AED0478,5,,,
BOLD:AED0485,6,,,
BOLD:AED0489,6,,,
BOLD:AED0491,16,,,
BOLD:AED0501,4,,,
BOLD:AED0519,1,,,
BOLD:AED0533,2,,,
BOLD:AED0546,7,,,
BOLD:AED0569,1,,,
BOLD:AED0572,1,,,
BOLD:AED0604,8,,,
BOLD:AED0605,12,,,
BOLD:AED0609,1,,,
BOLD:AED0610,3,,,
BOLD:AED0614,3,,,
BOLD:AED0617,4,,,
BOLD:AED0618,2,,,
BOLD:AED0643,3,,,
BOLD:AED0653,18,,,
BOLD:AED0654,1,,,
BOLD:AED0678,7,,,
BOLD:AED0723,2,,,
BOLD:AED0747,23,,,
BOLD:AED0748,7,,,
BOLD:AED0763,4,,,
BOLD:AED0765,10,,,
BOLD:AED0767,1,,,
BOLD:AED0771,7,,,
BOLD:AED0782,4,,,
BOLD:AED0827,2,,,
BOLD:AED0835,1,,,
BOLD:AED0843,13,,,
BOLD:AED0844,2,,,
BOLD:AED0851,3,,,
BOLD:AED0858,2,,,
BOLD:AED0888,6,,,
BOLD:AED0889,6,,,
BOLD:AED0892,9,,,
BOLD:AED0914,4,,,
BOLD:AED0923,2,,,
BOLD:AED0924,1,,,
BOLD:AED0930,1,,,
BOLD:AED0935,5,,,
BOLD:AED0936,1,,,
BOLD:AED0937,1,,,
BOLD:AED0941,2,,,
BOLD:AED0952,1,,,
BOLD:AED0953,2,,,
BOLD:AED0961,12,,,
BOLD:AED0963,1,,,
BOLD:AED0970,3,,,
BOLD:AED1087,1,,,
BOLD:AED1116,7,,,
BOLD:AED1119,1,,,
BOLD:AED1164,9,,,
BOLD:AED1170,2,,,
BOLD:AED1203,1,,,
BOLD:AED1274,1,,,
BOLD:AED1318,1,,,
BOLD:AED1319,1,,,
BOLD:AED1354,3,,,
BOLD:AED1357,1,,,
BOLD:AED1414,2,,,
BOLD:AED1465,2,,,
BOLD:AED1506,11,,,
BOLD:AED1644,1,,,
BOLD:AED1719,3,,,
BOLD:AED1815,1,,,
BOLD:AED1818,8,,,
BOLD:AED1863,3,,,
BOLD:AED1874,1,,,
BOLD:AED1927,2,,,
BOLD:AED2031,1,,,
BOLD:AED2033,4,,,
BOLD:AED2115,1,,,
BOLD:AED2116,9,,,
BOLD:AED2167,2,,,
BOLD:AED2218,2,,,
BOLD:AED2220,13,,,
BOLD:AED2244,6,,,
BOLD:AED2245,4,,,
BOLD:AED2268,2,,,
BOLD:AED2269,2,,,
BOLD:AED2386,1,,,
BOLD:AED2394,7,,,
BOLD:AED2446,30,,,
BOLD:AED2545,58,,,
BOLD:AED2593,4,,,
BOLD:AED2666,1,,,
BOLD:AED2726,3,,,
BOLD:AED2751,1,,,
BOLD:AED2776,1,,,
BOLD:AED2778,1,,,
BOLD:AED2799,1,,,
BOLD:AED2805,1,,,
BOLD:AED2806,1,,,
BOLD:AED2871,1,,,
BOLD:AED2975,1,,,
BOLD:AED2995,5,,,
BOLD:AED3009,1,,,
BOLD:AED3010,5,,,
BOLD:AED3098,1,,,
BOLD:AED3106,4,,,
BOLD:AED3151,11,,,
BOLD:AED3210,20,,,
BOLD:AED3211,5,,,
BOLD:AED3268,4,,,
BOLD:AED3269,3,,,
BOLD:AED3270,1,,,
BOLD:AED3299,4,,,
BOLD:AED3300,1,,,
BOLD:AED3512,8,,,
BOLD:AED3519,12,,,
BOLD:AED3565,5,,,
BOLD:AED3576,6,,,
BOLD:AED3597,1,,,
BOLD:AED3664,6,,,
BOLD:AED3666,12,,,
BOLD:AED3773,10,,,
BOLD:AED3837,3,,,
BOLD:AED3958,1,,,
BOLD:AED4018,1,,,
BOLD:AED4064,9,,,
BOLD:AED4087,1,,,
BOLD:AED4088,1,,,
BOLD:AED4146,3,,,
BOLD:AED4205,2,,,
BOLD:AED4357,1,,,
BOLD:AED4370,1,,,
BOLD:AED4410,2,,,
BOLD:AED4442,1,,,
BOLD:AED4468,2,,,
BOLD:AED4521,2,,,
BOLD:AED4527,3,,,
BOLD:AED4528,2,,,
BOLD:AED4532,1,,,
BOLD:AED4547,1,,,
BOLD:AED4606,1,,,
BOLD:AED4607,1,,,
BOLD:AED4611,6,,,
BOLD:AED4617,4,,,
BOLD:AED4636,1,,,
BOLD:AED4671,10,,,
BOLD:AED4721,1,,,
BOLD:AED4737,1,,,
BOLD:AED4753,2,,,
BOLD:AED4756,1,,,
BOLD:AED4757,1,,,
BOLD:AED4960,3,,,
BOLD:AED4991,2,,,
BOLD:AED4992,16,,,
BOLD:AED5032,1,,,
BOLD:AED5088,2,,,
BOLD:AED5093,2,,,
BOLD:AED5175,1,,,
BOLD:AED5204,1,,,
BOLD:AED5241,1,,,
BOLD:AED5315,18,,,
BOLD:AED5393,1,,,
BOLD:AED5415,1,,,
BOLD:AED5458,5,,,
BOLD:AED5461,2,,,
BOLD:AED5499,13,,,
BOLD:AED5520,1,,,
BOLD:AED5550,12,,,
BOLD:AED5561,3,,,
BOLD:AED5583,4,,,
BOLD:AED5584,1,,,
BOLD:AED5651,1,,,
BOLD:AED5675,2,,,
BOLD:AED5744,3,,,
BOLD:AED5746,4,,,
BOLD:AED5795,3,,,
BOLD:AED5835,1,,,
BOLD:AED5836,6,,,
BOLD:AED5850,2,,,
BOLD:AED5865,3,,,
BOLD:AED5895,2,,,
BOLD:AED6001,4,,,
BOLD:AED6035,1,,,
BOLD:AED6083,3,,,
BOLD:AED6084,3,,,
BOLD:AED6138,2,,,
BOLD:AED6187,1,,,
BOLD:AED6227,2,,,
BOLD:AED6237,3,,,
BOLD:AED6240,2,,,
BOLD:AED6258,2,,,
BOLD:AED6276,2,,,
BOLD:AED6277,4,,,
BOLD:AED6306,1,,,
BOLD:AED6422,1,,,
BOLD:AED6437,1,,,
BOLD:AED6507,1,,,
BOLD:AED6508,3,,,
BOLD:AED6526,1,,,
BOLD:AED6587,1,,,
BOLD:AED6629,12,,,
BOLD:AED6633,1,,,
BOLD:AED6674,1,,,
BOLD:AED6677,1,,,
BOLD:AED6678,33,,,
BOLD:AED6684,1,,,
BOLD:AED6725,9,,,
BOLD:AED6818,4,,,
BOLD:AED6819,1,,,
BOLD:AED6820,4,,,
BOLD:AED6856,4,,,
BOLD:AED6858,2,,,
BOLD:AED6890,4,,,
BOLD:AED6910,29,,,
BOLD:AED6966,2,,,
BOLD:AED6977,3,,,
BOLD:AED6978,8,,,
BOLD:AED7029,1,,,
BOLD:AED7062,1,,,
BOLD:AED7063,1,,,
BOLD:AED7064,5,,,
BOLD:AED7188,1,,,
BOLD:AED7272,2,,,
BOLD:AED7499,25,,,
BOLD:AED7501,1,,,
BOLD:AED7502,1,,,
BOLD:AED7503,80,,,
BOLD:AED7504,1,,,
BOLD:AED7521,22,,,
BOLD:AED7674,14,,,
